Employee ID,Age,Gender,Years at Company,Job Role,Monthly Income,Work-Life Balance,Job Satisfaction,Performance Rating,Number of Promotions,Overtime,Distance from Home,Education Level,Marital Status,Number of Dependents,Job Level,Company Size,Company Tenure (In Months),Remote Work,Leadership Opportunities,Innovation Opportunities,Company Reputation,Employee Recognition,Attrition,Distance from Home Missing,Company Tenure (In Months) Missing,Early Start Flag,Tenure Definition Review,Income IQR Flag,Left
11126,20,Female,10,Media,5814,Poor,High,Average,2,No,85.0,High School,Married,0,Mid,Small,71.0,No,No,No,Poor,Medium,Stayed,False,False,True,True,False,0
27820,43,Female,33,Technology,10811,Fair,High,Below Average,0,No,12.0,Master's Degree,Married,2,Mid,Medium,111.0,Yes,No,No,Fair,Low,Stayed,False,False,True,True,False,0
35412,22,Male,6,Media,5544,Good,High,Average,2,No,5.0,Bachelor's Degree,Single,2,Mid,Medium,52.0,No,No,No,Poor,Low,Stayed,False,False,False,True,False,0
32196,45,Female,3,Education,4504,Good,High,High,1,No,78.0,Bachelor's Degree,Single,2,Entry,Medium,41.0,No,No,No,Fair,Low,Left,False,False,False,False,False,1
52873,23,Female,1,Technology,9872,Good,Very High,High,0,No,12.0,High School,Single,0,Entry,Medium,60.0,No,No,No,Good,Medium,Stayed,False,False,False,True,False,0
31595,42,Female,16,Media,6297,Poor,Very High,Below Average,1,No,61.0,Master's Degree,Divorced,0,Entry,Medium,56.0,No,No,No,Good,Low,Left,False,False,False,True,False,1
60764,24,Male,5,Media,6598,Good,Very High,Average,0,No,22.0,PhD,Single,4,Entry,Medium,41.0,No,No,No,Good,High,Stayed,False,False,False,True,False,0
762,49,Female,30,Finance,7503,Excellent,High,Average,0,Yes,13.0,Master's Degree,Married,0,Senior,Small,40.0,No,No,No,Poor,High,Stayed,False,False,False,True,False,0
6117,42,Male,28,Healthcare,8140,Excellent,High,Average,2,Yes,55.0,Associate Degree,Married,1,Mid,Medium,37.0,Yes,No,Yes,Good,Medium,Stayed,False,False,False,True,False,0
72231,46,Female,3,Healthcare,8275,Excellent,Very High,Below Average,0,Yes,24.0,Master's Degree,Divorced,5,Entry,Medium,21.0,No,No,No,Good,Medium,Left,False,False,False,True,False,1
53735,46,Male,36,Technology,9470,Fair,High,Average,0,No,82.0,Associate Degree,Single,1,Entry,Medium,73.0,No,No,No,Fair,Low,Left,False,False,True,True,False,1
44602,26,Male,14,Media,5504,Poor,High,High,0,Yes,71.0,Associate Degree,Single,4,Senior,Small,69.0,No,No,No,Good,High,Left,False,False,True,True,False,1
5592,19,Female,1,Technology,12460,Good,High,High,2,No,53.0,Associate Degree,Divorced,2,Entry,Medium,73.0,No,No,No,Poor,High,Left,False,False,False,True,False,1
56178,52,Male,25,Finance,8757,Excellent,High,Below Average,0,Yes,51.0,Associate Degree,Married,4,Mid,Medium,46.0,No,No,No,Poor,Low,Left,False,False,False,True,False,1
54983,39,Female,25,Technology,7660,Fair,Very High,Average,0,No,82.0,High School,Married,2,Mid,Small,48.0,No,No,No,Good,Medium,Stayed,False,False,False,True,False,0
67615,36,Male,2,Education,4403,Good,High,High,0,Yes,59.0,High School,Single,3,Entry,Medium,28.0,No,No,No,Good,Low,Left,False,False,False,False,False,1
4206,47,Male,2,Education,4187,Good,High,Below Average,0,No,5.0,High School,Married,0,Senior,Small,14.0,No,No,No,Good,Low,Stayed,False,False,False,False,False,0
61673,41,Male,5,Media,6322,Good,High,High,0,No,65.0,Associate Degree,Single,3,Mid,Large,42.0,No,No,Yes,Good,High,Left,False,False,False,True,False,1
9092,45,Female,14,Healthcare,7711,Good,Medium,High,0,No,12.0,Master's Degree,Married,1,Senior,Large,50.0,No,No,No,Good,Very High,Stayed,False,False,False,True,False,0
4199,34,Male,19,Technology,7158,Good,High,High,2,Yes,74.0,PhD,Single,4,Mid,Medium,68.0,No,No,No,Poor,High,Stayed,False,False,False,True,False,0
4480,22,Male,8,Media,5674,Excellent,High,Average,0,Yes,54.0,Bachelor's Degree,Married,2,Entry,Small,55.0,No,No,No,Good,Low,Left,False,False,False,True,False,1
30742,30,Male,13,Technology,10176,Fair,High,Average,1,No,83.0,Associate Degree,Married,3,Entry,Small,58.0,No,No,No,Good,High,Left,False,False,False,True,False,1
52028,38,Male,8,Education,4888,Poor,High,Average,0,Yes,99.0,Bachelor's Degree,Single,1,Mid,Medium,19.0,Yes,No,No,Poor,Low,Left,False,False,False,True,False,1
65389,33,Female,6,Finance,10040,Excellent,High,Average,2,No,90.0,Associate Degree,Married,0,Mid,Large,7.0,No,No,No,Good,High,Stayed,False,False,False,True,False,0
50240,42,Male,2,Finance,10233,Good,High,Average,0,No,83.0,Bachelor's Degree,Married,5,Mid,Large,46.0,No,No,No,Good,High,Stayed,False,False,False,True,False,0
9145,36,Male,14,Media,6476,Fair,Low,Average,2,Yes,18.0,Master's Degree,Married,1,Entry,Medium,47.0,No,No,Yes,Good,Medium,Left,False,False,False,True,False,1
53379,57,Female,16,Education,3959,Fair,High,Below Average,1,Yes,97.0,High School,Married,0,Mid,Small,45.0,No,No,No,Fair,Low,Left,False,False,False,True,False,1
68904,23,Female,14,Media,6621,Excellent,Very High,Average,0,Yes,69.0,Bachelor's Degree,Single,0,Mid,Medium,78.0,No,No,No,Good,Medium,Left,False,False,True,True,False,1
13988,30,Male,1,Healthcare,8187,Fair,High,High,3,No,81.0,High School,Married,4,Entry,Small,31.0,Yes,No,Yes,Good,Low,Stayed,False,False,False,True,False,0
66649,28,Female,19,Healthcare,9222,Fair,Very High,High,0,Yes,4.0,Associate Degree,Single,1,Entry,Medium,56.0,No,No,No,Poor,High,Left,False,False,True,True,False,1
21646,55,Female,11,Technology,6641,Good,Very High,Average,0,Yes,33.0,High School,Married,1,Entry,Medium,85.0,Yes,No,No,Good,Very High,Left,False,False,False,True,False,1
51329,18,Male,2,Education,5131,Fair,Very High,High,2,No,80.0,PhD,Married,0,Mid,Small,69.0,Yes,No,Yes,Good,Low,Stayed,False,False,False,True,False,0
45510,37,Female,7,Healthcare,6266,Poor,Very High,Average,0,Yes,50.0,High School,Married,5,Mid,Large,86.0,No,No,No,Good,Low,Left,False,False,False,False,False,1
2006,24,Female,4,Healthcare,9064,Fair,High,Low,0,No,73.0,High School,Single,2,Mid,Medium,12.0,No,No,No,Poor,Medium,Left,False,False,False,True,False,1
16218,37,Female,15,Media,5970,Fair,Very High,High,3,No,15.0,Bachelor's Degree,Married,1,Mid,Large,31.0,No,No,No,Good,Medium,Stayed,False,False,False,True,False,0
15317,41,Male,4,Education,4932,Good,Very High,Average,2,No,85.0,Associate Degree,Single,6,Senior,Large,41.0,No,No,Yes,Fair,Low,Stayed,False,False,False,False,False,0
24999,44,Male,28,Healthcare,6883,Poor,High,Average,1,No,8.0,Bachelor's Degree,Divorced,3,Mid,Medium,49.0,No,No,No,Good,Very High,Stayed,False,False,False,True,False,0
42332,59,Male,35,Technology,7744,Good,High,Average,0,No,55.0,Bachelor's Degree,Single,2,Entry,Medium,50.0,No,No,No,Good,High,Left,False,False,False,True,False,1
54880,40,Male,21,Technology,10284,Fair,Very High,Below Average,1,Yes,93.0,High School,Married,0,Senior,Medium,29.0,No,No,Yes,Fair,Medium,Left,False,False,False,True,False,1
24119,18,Male,5,Media,5363,Fair,High,High,2,No,1.0,High School,Divorced,3,Entry,Medium,43.0,No,No,No,Good,Medium,Left,False,False,True,True,False,1
44683,40,Female,10,Media,5763,Excellent,Medium,Below Average,0,No,77.0,Bachelor's Degree,Married,1,Mid,Medium,76.0,No,No,No,Poor,Medium,Left,False,False,False,True,False,1
32741,53,Male,18,Technology,9175,Good,Medium,Average,0,No,46.0,Associate Degree,Married,2,Entry,Large,91.0,No,No,Yes,Excellent,High,Left,False,False,False,True,False,1
55838,30,Female,20,Finance,8537,Fair,Low,Average,2,No,38.0,Bachelor's Degree,Single,1,Senior,Large,92.0,Yes,No,No,Good,Low,Stayed,False,False,True,True,False,0
17491,19,Male,3,Technology,11460,Good,High,Below Average,0,No,92.0,Bachelor's Degree,Single,0,Senior,Medium,8.0,No,No,No,Fair,Low,Stayed,False,False,False,True,False,0
67986,43,Male,8,Media,5850,Fair,Very High,High,0,No,46.0,High School,Married,3,Entry,Small,73.0,No,No,No,Good,Very High,Stayed,False,False,False,True,False,0
64550,29,Female,13,Healthcare,9071,Poor,High,Average,3,No,45.0,Bachelor's Degree,Married,2,Senior,Medium,84.0,No,No,No,Good,Medium,Stayed,False,False,False,True,False,0
36795,49,Female,40,Technology,8946,Good,Very High,Average,0,No,56.0,Associate Degree,Married,0,Mid,Small,115.0,No,No,No,Fair,High,Left,False,False,True,True,False,1
12569,32,Female,14,Healthcare,8591,Excellent,High,Average,0,No,55.0,Associate Degree,Married,2,Mid,Medium,49.0,Yes,No,No,Good,Low,Stayed,False,False,False,True,False,0
50867,41,Female,26,Healthcare,7752,Excellent,Very High,Average,0,No,41.0,Master's Degree,Single,3,Entry,Large,64.0,No,No,No,Good,Medium,Left,False,False,False,True,False,1
12555,40,Male,13,Education,4193,Excellent,High,High,0,No,36.0,Associate Degree,Married,1,Mid,Medium,68.0,Yes,Yes,No,Good,Low,Stayed,False,False,False,True,False,0
39094,56,Male,48,Education,4233,Excellent,Medium,Below Average,1,Yes,60.0,High School,Single,2,Mid,Small,124.0,No,No,No,Fair,Medium,Stayed,False,False,True,True,False,0
21460,50,Male,16,Technology,8445,Poor,High,Average,2,No,50.0,Bachelor's Degree,Married,0,Mid,Small,89.0,No,No,No,Fair,Medium,Stayed,False,False,False,True,False,0
33489,25,Female,1,Education,7550,Excellent,High,Average,0,No,28.0,High School,Divorced,3,Mid,Small,17.0,Yes,No,No,Good,Medium,Stayed,False,False,False,False,False,0
6394,36,Male,22,Technology,7295,Good,Medium,Average,2,No,29.0,Bachelor's Degree,Single,0,Entry,Medium,92.0,Yes,No,Yes,Good,Medium,Stayed,False,False,False,True,False,0
53109,58,Male,13,Technology,9765,Good,Medium,High,2,No,1.0,Associate Degree,Married,2,Mid,Medium,65.0,No,No,Yes,Good,Medium,Stayed,False,False,False,True,False,0
16478,31,Male,5,Healthcare,7862,Good,High,Average,3,Yes,59.0,PhD,Married,1,Mid,Small,13.0,No,No,No,Good,High,Stayed,False,False,False,True,False,0
35764,39,Female,31,Technology,7194,Fair,Medium,Average,1,No,56.0,High School,Single,0,Mid,Small,108.0,No,No,No,Poor,Low,Left,False,False,True,True,False,1
16880,27,Female,9,Finance,8677,Fair,High,Average,0,No,31.0,High School,Married,0,Mid,Medium,57.0,No,No,No,Fair,Medium,Left,False,False,False,True,False,1
55968,43,Male,10,Finance,9145,Excellent,High,Average,2,Yes,64.0,High School,Married,1,Entry,Medium,30.0,No,No,No,Fair,Low,Stayed,False,False,False,True,False,0
66813,59,Male,16,Media,5822,Fair,High,Average,0,No,11.0,Associate Degree,Single,1,Entry,Small,74.0,No,No,No,Excellent,Low,Left,False,False,False,True,False,1
38574,47,Male,22,Media,5156,Fair,Very High,Below Average,0,Yes,59.0,Bachelor's Degree,Married,3,Entry,Large,26.0,No,No,No,Poor,Medium,Left,False,False,False,True,False,1
37963,51,Female,13,Media,5616,Poor,High,Below Average,0,No,39.0,Bachelor's Degree,Married,3,Mid,Medium,37.0,No,No,Yes,Good,Very High,Left,False,False,False,True,False,1
28942,22,Male,14,Technology,8055,Excellent,Medium,Average,1,No,62.0,High School,Single,4,Entry,Large,86.0,Yes,No,No,Fair,High,Stayed,False,False,True,True,False,0
22858,33,Male,22,Finance,10726,Excellent,High,Average,2,No,62.0,Associate Degree,Married,2,Mid,Medium,31.0,No,No,Yes,Good,Medium,Stayed,False,False,True,True,False,0
61833,37,Female,1,Education,3948,Excellent,Low,Average,4,No,38.0,PhD,Married,5,Entry,Small,65.0,No,No,No,Good,Low,Stayed,False,False,False,True,False,0
71225,28,Female,14,Healthcare,6985,Poor,High,High,2,No,27.0,Bachelor's Degree,Married,2,Entry,Medium,15.0,No,No,No,Good,High,Left,False,False,False,True,False,1
22605,43,Female,27,Media,5932,Fair,High,Average,0,Yes,35.0,Bachelor's Degree,Married,2,Mid,Large,96.0,No,No,No,Good,Low,Left,False,False,False,True,False,1
64503,23,Male,13,Technology,11252,Fair,High,Average,0,No,10.0,Master's Degree,Single,3,Mid,Medium,64.0,Yes,No,No,Good,Medium,Stayed,False,False,True,True,False,0
8584,56,Male,46,Education,5483,Poor,Medium,High,4,No,20.0,Bachelor's Degree,Married,2,Entry,Medium,118.0,No,No,No,Good,Medium,Stayed,False,False,True,True,False,0
38807,49,Female,16,Technology,7670,Fair,High,Average,0,Yes,64.0,Master's Degree,Single,1,Entry,Small,53.0,No,No,No,Good,Medium,Left,False,False,False,True,False,1
62263,18,Male,5,Healthcare,9983,Fair,Very High,Low,2,Yes,46.0,High School,Married,3,Mid,Medium,32.0,No,No,No,Good,High,Left,False,False,True,True,False,1
71092,55,Female,36,Education,4826,Good,Low,High,0,No,79.0,Associate Degree,Divorced,0,Mid,Medium,54.0,Yes,No,No,Poor,High,Left,False,False,False,True,False,1
2333,26,Female,12,Education,4136,Good,High,Average,1,No,22.0,Bachelor's Degree,Divorced,2,Mid,Small,75.0,No,No,Yes,Poor,Low,Stayed,False,False,False,True,False,0
19071,25,Male,6,Media,6224,Excellent,High,Average,0,Yes,95.0,Master's Degree,Single,6,Mid,Medium,26.0,No,No,Yes,Fair,Low,Left,False,False,False,True,False,1
28578,43,Female,14,Media,6476,Good,High,High,0,Yes,41.0,High School,Single,4,Entry,Medium,60.0,No,No,No,Good,Very High,Left,False,False,False,True,False,1
3424,53,Female,24,Technology,11830,Fair,High,Average,2,No,62.0,Bachelor's Degree,Married,1,Entry,Medium,63.0,No,No,No,Fair,Medium,Left,False,False,False,True,False,1
14285,55,Female,2,Education,4538,Excellent,Low,High,0,Yes,13.0,Associate Degree,Single,3,Mid,Medium,16.0,No,No,No,Poor,Very High,Left,False,False,False,False,False,1
56727,30,Male,10,Healthcare,9136,Good,High,Average,1,No,56.0,Bachelor's Degree,Married,1,Mid,Medium,36.0,No,No,No,Good,Low,Stayed,False,False,False,True,False,0
49431,18,Male,6,Education,4157,Excellent,High,Average,2,Yes,40.0,High School,Divorced,0,Senior,Medium,37.0,No,No,No,Good,Low,Stayed,False,False,True,True,False,0
70525,27,Female,12,Finance,7439,Excellent,Low,Average,2,No,58.0,High School,Divorced,3,Entry,Medium,84.0,No,No,No,Excellent,Medium,Left,False,False,False,True,False,1
47818,51,Female,41,Technology,11292,Good,High,High,0,Yes,48.0,Bachelor's Degree,Divorced,0,Entry,Small,44.0,No,No,No,Fair,Very High,Left,False,False,True,True,False,1
15051,30,Male,9,Healthcare,8732,Excellent,Medium,Average,0,No,33.0,Bachelor's Degree,Single,1,Mid,Small,30.0,Yes,No,Yes,Good,Low,Left,False,False,False,True,False,1
1547,31,Male,19,Education,5616,Fair,Medium,High,0,Yes,19.0,Master's Degree,Married,1,Entry,Medium,84.0,No,No,No,Good,Medium,Left,False,False,True,True,False,1
37603,26,Female,17,Technology,11251,Fair,High,High,1,Yes,80.0,Associate Degree,Married,0,Mid,Medium,27.0,Yes,No,No,Fair,Medium,Stayed,False,False,True,True,False,0
63475,58,Male,7,Technology,9644,Fair,Very High,Below Average,2,Yes,1.0,Bachelor's Degree,Married,5,Entry,Medium,24.0,Yes,No,No,Poor,Low,Left,False,False,False,True,False,1
25721,18,Male,1,Healthcare,6511,Excellent,High,Average,0,No,18.0,Associate Degree,Married,1,Senior,Small,3.0,No,No,No,Poor,Medium,Stayed,False,False,False,False,False,0
57839,51,Male,14,Media,5480,Excellent,Medium,Average,1,Yes,34.0,Master's Degree,Married,1,Senior,Small,85.0,No,No,No,Poor,High,Stayed,False,False,False,True,False,0
42347,39,Female,30,Technology,8434,Good,High,Below Average,3,No,87.0,Bachelor's Degree,Married,0,Mid,Large,109.0,No,No,Yes,Poor,High,Stayed,False,False,True,True,False,0
2668,38,Male,12,Healthcare,7404,Poor,Very High,High,0,Yes,98.0,Associate Degree,Married,3,Entry,Medium,56.0,No,No,No,Excellent,Low,Left,False,False,False,True,False,1
71466,19,Female,2,Media,5350,Poor,Very High,Below Average,1,No,24.0,Master's Degree,Divorced,0,Mid,Medium,25.0,No,No,No,Good,Low,Left,False,False,False,False,False,1
60307,25,Male,17,Technology,9594,Excellent,High,Average,2,No,42.0,Bachelor's Degree,Single,0,Senior,Small,49.0,No,No,Yes,Excellent,Low,Stayed,False,False,True,True,False,0
27547,57,Male,26,Technology,9902,Good,High,High,1,No,56.0,Bachelor's Degree,Married,0,Mid,Small,71.0,Yes,No,No,Good,Medium,Stayed,False,False,False,True,False,0
33787,59,Male,48,Healthcare,8827,Excellent,High,High,0,Yes,23.0,High School,Married,2,Mid,Small,87.0,No,No,No,Fair,High,Left,False,False,True,True,False,1
39647,34,Female,25,Finance,7853,Good,High,Average,2,Yes,59.0,Master's Degree,Married,1,Entry,Large,83.0,No,No,No,Poor,Low,Left,False,False,True,True,False,1
30452,53,Male,29,Healthcare,6957,Excellent,High,Average,2,No,38.0,Master's Degree,Single,0,Entry,Small,87.0,No,No,No,Good,High,Stayed,False,False,False,True,False,0
3609,18,Male,2,Technology,10218,Good,High,Average,3,Yes,32.0,Master's Degree,Divorced,4,Entry,Small,41.0,No,No,No,Poor,High,Left,False,False,False,True,False,1
9875,59,Female,51,Media,5922,Poor,Medium,Below Average,0,Yes,24.0,High School,Married,0,Senior,Medium,102.0,No,No,Yes,Poor,Low,Stayed,False,False,True,True,False,0
67012,57,Male,48,Finance,6373,Good,High,Average,3,No,50.0,High School,Single,0,Mid,Medium,125.0,No,No,No,Fair,Medium,Stayed,False,False,True,True,False,0
71694,57,Female,4,Healthcare,7712,Excellent,Low,Average,0,Yes,44.0,Associate Degree,Married,0,Mid,Medium,32.0,No,No,No,Good,Low,Left,False,False,False,True,False,1
52107,35,Female,10,Technology,10114,Fair,High,Average,1,No,10.0,Associate Degree,Married,1,Mid,Large,75.0,Yes,No,No,Poor,High,Stayed,False,False,False,True,False,0
45336,26,Male,1,Technology,9383,Fair,Very High,Average,0,No,16.0,Associate Degree,Married,1,Entry,Small,32.0,Yes,No,No,Fair,Low,Left,False,False,False,True,False,1
70082,21,Male,5,Healthcare,7398,Good,High,Average,0,Yes,62.0,Bachelor's Degree,Married,0,Mid,Medium,24.0,Yes,No,No,Excellent,Medium,Stayed,False,False,False,True,False,0
70232,27,Male,12,Finance,8466,Poor,High,Average,0,No,44.0,Master's Degree,Divorced,3,Entry,Medium,77.0,No,No,No,Good,Low,Left,False,False,False,True,False,1
47139,23,Female,2,Education,5094,Poor,Very High,Average,2,Yes,62.0,High School,Divorced,1,Mid,Medium,52.0,No,No,Yes,Good,Low,Left,False,False,False,True,False,1
48393,22,Male,2,Technology,9492,Fair,High,High,1,No,55.0,Associate Degree,Single,4,Entry,Medium,28.0,No,Yes,No,Fair,Low,Left,False,False,False,False,False,1
11504,43,Male,16,Media,6043,Fair,High,Below Average,0,No,92.0,PhD,Married,4,Entry,Small,77.0,No,No,No,Good,Low,Left,False,False,False,True,False,1
48231,34,Female,13,Education,3978,Fair,High,Below Average,0,No,92.0,High School,Single,5,Mid,Medium,50.0,No,No,No,Poor,Medium,Left,False,False,False,True,False,1
21911,36,Male,11,Education,3106,Fair,High,Below Average,0,No,41.0,PhD,Single,0,Entry,Medium,23.0,No,No,No,Good,High,Left,False,False,False,True,False,1
69588,51,Female,5,Technology,11480,Good,Low,Average,1,Yes,54.0,High School,Married,2,Mid,Large,6.0,No,No,No,Good,Medium,Stayed,False,False,False,True,False,0
8675,27,Male,11,Education,4267,Poor,Medium,Average,1,No,92.0,Bachelor's Degree,Single,3,Senior,Small,35.0,No,No,No,Good,Low,Left,False,False,False,True,False,1
19047,23,Male,12,Education,5315,Poor,Medium,Average,0,No,44.0,PhD,Single,3,Entry,Small,19.0,No,No,No,Good,Low,Stayed,False,False,True,True,False,0
45137,29,Female,9,Media,6100,Fair,Low,Average,0,Yes,96.0,Associate Degree,Single,4,Entry,Small,16.0,No,No,No,Fair,High,Left,False,False,False,True,False,1
30927,52,Male,23,Healthcare,8024,Good,Medium,Average,0,No,14.0,Bachelor's Degree,Married,6,Entry,Small,43.0,No,No,No,Fair,Very High,Stayed,False,False,False,True,False,0
60114,33,Female,21,Technology,8080,Good,Medium,Average,0,No,65.0,Bachelor's Degree,Single,5,Mid,Small,89.0,No,No,No,Excellent,Low,Stayed,False,False,True,True,False,0
50157,41,Male,5,Healthcare,5445,Good,High,Average,0,No,69.0,Bachelor's Degree,Married,6,Mid,Medium,32.0,No,No,No,Good,High,Stayed,False,False,False,True,False,0
5275,41,Female,29,Education,6120,Good,High,Average,1,No,15.0,Associate Degree,Married,4,Mid,Large,45.0,No,No,No,Good,High,Stayed,False,False,True,True,False,0
59588,21,Male,7,Finance,8284,Fair,Very High,Average,0,Yes,33.0,Bachelor's Degree,Married,0,Mid,Small,69.0,No,No,No,Excellent,Low,Left,False,False,False,True,False,1
15452,36,Male,27,Healthcare,8261,Poor,Very High,Below Average,0,Yes,30.0,High School,Single,1,Mid,Large,50.0,No,No,No,Good,Low,Left,False,False,True,True,False,1
24319,25,Female,15,Technology,9523,Good,High,High,2,Yes,55.0,Bachelor's Degree,Divorced,0,Entry,Small,23.0,No,No,No,Poor,Medium,Left,False,False,True,True,False,1
602,53,Male,2,Technology,9784,Good,Very High,Average,0,No,20.0,Associate Degree,Single,0,Entry,Small,51.0,Yes,No,No,Fair,High,Left,False,False,False,True,False,1
60368,42,Male,25,Healthcare,7853,Excellent,Very High,Average,2,Yes,89.0,Master's Degree,Married,4,Entry,Small,73.0,Yes,No,No,Fair,Medium,Left,False,False,False,True,False,1
35737,19,Female,9,Technology,9507,Poor,High,Average,0,Yes,71.0,Bachelor's Degree,Married,1,Mid,Small,24.0,No,No,No,Good,Medium,Stayed,False,False,True,True,False,0
